Mach,P0/P,rho0/rho,T0/T,A/A*
6.3400,2220.452728574744,245.649214588892,9.039120000000,67.413280243845
6.3410,2222.634047841234,245.821561744543,9.041656200000,67.459400420290
6.3420,2224.817241695224,245.994008630071,9.044192800000,67.505546850831
6.3430,2227.002311505172,246.166555289976,9.046729800000,67.551719547054
6.3440,2229.189258640357,246.339201768775,9.049267200000,67.597918520548
6.3450,2231.378084470862,246.511948110997,9.051805000000,67.644143782903
6.3460,2233.568790367600,246.684794361186,9.054343200000,67.690395345718
6.3470,2235.761377702286,246.857740563898,9.056881800000,67.736673220590
6.3480,2237.955847847453,247.030786763703,9.059420800000,67.782977419123
6.3490,2240.152202176457,247.203933005186,9.061960200000,67.829307952923
6.3500,2242.350442063466,247.377179332943,9.064500000000,67.875664833600
6.3510,2244.550568883461,247.550525791588,9.067040200000,67.922048072767
6.3520,2246.752584012249,247.723972425743,9.069580800000,67.968457682042
6.3530,2248.956488826446,247.897519280048,9.072121800000,68.014893673045
6.3540,2251.162284703492,248.071166399155,9.074663200000,68.061356057400
6.3550,2253.369973021643,248.244913827730,9.077205000000,68.107844846735
6.3560,2255.579555159971,248.418761610452,9.079747200000,68.154360052680
6.3570,2257.791032498374,248.592709792015,9.082289800000,68.200901686871
6.3580,2260.004406417560,248.766758417124,9.084832800000,68.247469760945
6.3590,2262.219678299065,248.940907530500,9.087376200000,68.294064286544
6.3600,2264.436849525243,249.115157176878,9.089920000000,68.340685275314
6.3610,2266.655921479264,249.289507401004,9.092464200000,68.387332738904
6.3620,2268.876895545129,249.463958247641,9.095008800000,68.434006688965
6.3630,2271.099773107650,249.638509761564,9.097553800000,68.480707137153
6.3640,2273.324555552460,249.813161987560,9.100099200000,68.527434095128
6.3650,2275.551244266027,249.987914970432,9.102645000000,68.574187574553
6.3660,2277.779840635630,250.162768754997,9.105191200000,68.620967587094
6.3670,2280.010346049369,250.337723386083,9.107737800000,68.667774144421
6.3680,2282.242761896180,250.512778908534,9.110284800000,68.714607258208
6.3690,2284.477089565808,250.687935367208,9.112832200000,68.761466940132
6.3700,2286.713330448832,250.863192806974,9.115380000000,68.808353201873
6.3710,2288.951485936652,251.038551272717,9.117928200000,68.855266055116
6.3720,2291.191557421489,251.214010809335,9.120476800000,68.902205511548
6.3730,2293.433546296395,251.389571461740,9.123025800000,68.949171582861
6.3740,2295.677453955244,251.565233274856,9.125575200000,68.996164280748
6.3750,2297.923281792735,251.740996293624,9.128125000000,69.043183616910
6.3760,2300.171031204398,251.916860562995,9.130675200000,69.090229603046
6.3770,2302.420703586582,252.092826127936,9.133225800000,69.137302250864
6.3780,2304.672300336472,252.268893033428,9.135776800000,69.184401572071
6.3790,2306.925822852071,252.445061324463,9.138328200000,69.231527578381
6.3800,2309.181272532216,252.621331046050,9.140880000000,69.278680281508
6.3810,2311.438650776571,252.797702243209,9.143432200000,69.325859693174
6.3820,2313.697958985625,252.974174960976,9.145984800000,69.373065825101
6.3830,2315.959198560698,253.150749244398,9.148537800000,69.420298689015
6.3840,2318.222370903941,253.327425138539,9.151091200000,69.467558296647
6.3850,2320.487477418331,253.504202688473,9.153645000000,69.514844659731
6.3860,2322.754519507680,253.681081939292,9.156199200000,69.562157790003
6.3870,2325.023498576625,253.858062936098,9.158753800000,69.609497699206
6.3880,2327.294416030631,254.035145724007,9.161308800000,69.656864399082
6.3890,2329.567273276008,254.212330348152,9.163864200000,69.704257901381
6.3900,2331.842071719879,254.389616853677,9.166420000000,69.751678217854
6.3910,2334.118812770212,254.567005285739,9.168976200000,69.799125360255
6.3920,2336.397497835805,254.744495689511,9.171532800000,69.846599340343
6.3930,2338.678128326281,254.922088110178,9.174089800000,69.894100169881
6.3940,2340.960705652105,255.099782592939,9.176647200000,69.941627860634
6.3950,2343.245231224570,255.277579183009,9.179205000000,69.989182424372
6.3960,2345.531706455803,255.455477925613,9.181763200000,70.036763872867
6.3970,2347.820132758770,255.633478865992,9.184321800000,70.084372217895
6.3980,2350.110511547264,255.811582049401,9.186880800000,70.132007471237
6.3990,2352.402844235918,255.989787521107,9.189440200000,70.179669644677
6.4000,2354.697132240200,256.168095326393,9.192000000000,70.227358750000
6.4010,2356.993376976407,256.346505510553,9.194560200000,70.275074798998
6.4020,2359.291579861682,256.525018118897,9.197120800000,70.322817803465
6.4030,2361.591742313999,256.703633196748,9.199681800000,70.370587775199
6.4040,2363.893865752162,256.882350789443,9.202243200000,70.418384726000
6.4050,2366.197951595828,257.061170942332,9.204805000000,70.466208667674
6.4060,2368.504001265475,257.240093700779,9.207367200000,70.514059612029
6.4070,2370.812016182434,257.419119110162,9.209929800000,70.561937570877
6.4080,2373.121997768860,257.598247215874,9.212492800000,70.609842556034
6.4090,2375.433947447752,257.777478063319,9.215056200000,70.657774579318
6.4100,2377.747866642954,257.956811697917,9.217620000000,70.705733652552
6.4110,2380.063756779141,258.136248165101,9.220184200000,70.753719787563
6.4120,2382.381619281828,258.315787510317,9.222748800000,70.801732996180
6.4130,2384.701455577378,258.495429779026,9.225313800000,70.849773290237
6.4140,2387.023267092985,258.675175016702,9.227879200000,70.897840681569
6.4150,2389.347055256690,258.855023268834,9.230445000000,70.945935182019
6.4160,2391.672821497375,259.034974580923,9.233011200000,70.994056803429
6.4170,2394.000567244756,259.215028998484,9.235577800000,71.042205557648
6.4180,2396.330293929402,259.395186567048,9.238144800000,71.090381456526
6.4190,2398.662002982717,259.575447332157,9.240712200000,71.138584511919
6.4200,2400.995695836949,259.755811339368,9.243280000000,71.186814735683
6.4210,2403.331373925192,259.936278634251,9.245848200000,71.235072139683
6.4220,2405.669038681377,260.116849262392,9.248416800000,71.283356735782
6.4230,2408.008691540286,260.297523269389,9.250985800000,71.331668535849
6.4240,2410.350333937546,260.478300700853,9.253555200000,71.380007551758
6.4250,2412.693967309618,260.659181602411,9.256125000000,71.428373795385
6.4260,2415.039593093819,260.840166019702,9.258695200000,71.476767278608
6.4270,2417.387212728304,261.021253998379,9.261265800000,71.525188013311
6.4280,2419.736827652080,261.202445584110,9.263836800000,71.573636011382
6.4290,2422.088439304996,261.383740822576,9.266408200000,71.622111284711
6.4300,2424.442049127748,261.565139759472,9.268980000000,71.670613845190
6.4310,2426.797658561881,261.746642440505,9.271552200000,71.719143704719
6.4320,2429.155269049785,261.928248911400,9.274124800000,71.767700875198
6.4330,2431.514882034696,262.109959217891,9.276697800000,71.816285368532
6.4340,2433.876498960704,262.291773405729,9.279271200000,71.864897196629
6.4350,2436.240121272742,262.473691520678,9.281845000000,71.913536371401
6.4360,2438.605750416592,262.655713608514,9.284419200000,71.962202904763
6.4370,2440.973387838892,262.837839715032,9.286993800000,72.010896808635
6.4380,2443.343034987116,263.020069886034,9.289568800000,72.059618094938
6.4390,2445.714693309602,263.202404167340,9.292144200000,72.108366775600
6.4400,2448.088364255535,263.384842604784,9.294720000000,72.157142862549
6.4410,2450.464049274939,263.567385244211,9.297296200000,72.205946367720
6.4420,2452.841749818705,263.750032131483,9.299872800000,72.254777303048
6.4430,2455.221467338569,263.932783312474,9.302449800000,72.303635680475
6.4440,2457.603203287113,264.115638833072,9.305027200000,72.352521511945
6.4450,2459.986959117783,264.298598739180,9.307605000000,72.401434809404
6.4460,2462.372736284866,264.481663076712,9.310183200000,72.450375584805
6.4470,2464.760536243512,264.664831891600,9.312761800000,72.499343850102
6.4480,2467.150360449717,264.848105229786,9.315340800000,72.548339617253
6.4490,2469.542210360332,265.031483137228,9.317920200000,72.597362898221
6.4500,2471.936087433065,265.214965659897,9.320500000000,72.646413704971
6.4510,2474.331993126481,265.398552843778,9.323080200000,72.695492049472
6.4520,2476.729928899987,265.582244734870,9.325660800000,72.744597943697
6.4530,2479.129896213862,265.766041379187,9.328241800000,72.793731399621
6.4540,2481.531896529228,265.949942822754,9.330823200000,72.842892429226
6.4550,2483.935931308071,266.133949111613,9.333405000000,72.892081044494
6.4560,2486.342002013229,266.318060291817,9.335987200000,72.941297257413
6.4570,2488.750110108394,266.502276409434,9.338569800000,72.990541079972
6.4580,2491.160257058126,266.686597510548,9.341152800000,73.039812524167
6.4590,2493.572444327833,266.871023641253,9.343736200000,73.089111601995
6.4600,2495.986673383783,267.055554847660,9.346320000000,73.138438325458
6.4610,2498.402945693104,267.240191175893,9.348904200000,73.187792706560
6.4620,2500.821262723779,267.424932672087,9.351488800000,73.237174757310
6.4630,2503.241625944657,267.609779382397,9.354073800000,73.286584489720
6.4640,2505.664036825441,267.794731352986,9.356659200000,73.336021915806
6.4650,2508.088496836692,267.979788630033,9.359245000000,73.385487047588
6.4660,2510.515007449840,268.164951259732,9.361831200000,73.434979897088
6.4670,2512.943570137166,268.350219288290,9.364417800000,73.484500476333
6.4680,2515.374186371816,268.535592761927,9.367004800000,73.534048797353
6.4690,2517.806857627801,268.721071726878,9.369592200000,73.583624872182
6.4700,2520.241585379984,268.906656229392,9.372180000000,73.633228712856
6.4710,2522.678371104106,269.092346315731,9.374768200000,73.682860331418
6.4720,2525.117216276754,269.278142032172,9.377356800000,73.732519739911
6.4730,2527.558122375385,269.464043425004,9.379945800000,73.782206950383
6.4740,2530.001090878324,269.650050540532,9.382535200000,73.831921974887
6.4750,2532.446123264749,269.836163425074,9.385125000000,73.881664825477
6.4760,2534.893221014711,270.022382124962,9.387715200000,73.931435514213
6.4770,2537.342385609126,270.208706686541,9.390305800000,73.981234053157
6.4780,2539.793618529766,270.395137156172,9.392896800000,74.031060454375
6.4790,2542.246921259277,270.581673580227,9.395488200000,74.080914729936
6.4800,2544.702295281169,270.768316005096,9.398080000000,74.130796891915
6.4810,2547.159742079809,270.955064477178,9.400672200000,74.180706952387
6.4820,2549.619263140447,271.141919042889,9.403264800000,74.230644923434
6.4830,2552.080859949186,271.328879748659,9.405857800000,74.280610817140
6.4840,2554.544533992999,271.515946640931,9.408451200000,74.330604645592
6.4850,2557.010286759734,271.703119766161,9.411045000000,74.380626420881
6.4860,2559.478119738095,271.890399170822,9.413639200000,74.430676155103
6.4870,2561.948034417665,272.077784901397,9.416233800000,74.480753860356
6.4880,2564.420032288892,272.265277004386,9.418828800000,74.530859548742
6.4890,2566.894114843088,272.452875526302,9.421424200000,74.580993232366
6.4900,2569.370283572443,272.640580513671,9.424020000000,74.631154923339
6.4910,2571.848539970014,272.828392013034,9.426616200000,74.681344633773
6.4920,2574.328885529722,273.016310070945,9.429212800000,74.731562375784
6.4930,2576.811321746369,273.204334733973,9.431809800000,74.781808161494
6.4940,2579.295850115620,273.392466048701,9.434407200000,74.832082003025
6.4950,2581.782472134018,273.580704061725,9.437005000000,74.882383912504
6.4960,2584.271189298971,273.769048819655,9.439603200000,74.932713902064
6.4970,2586.762003108761,273.957500369115,9.442201800000,74.983071983838
6.4980,2589.254915062548,274.146058756745,9.444800800000,75.033458169964
6.4990,2591.749926660361,274.334724029195,9.447400200000,75.083872472585
6.5000,2594.247039403099,274.523496233132,9.450000000000,75.134314903846
6.5010,2596.746254792542,274.712375415237,9.452600200000,75.184785475896
6.5020,2599.247574331337,274.901361622202,9.455200800000,75.235284200887
6.5030,2601.750999523012,275.090454900737,9.457801800000,75.285811090976
6.5040,2604.256531871966,275.279655297563,9.460403200000,75.336366158323
6.5050,2606.764172883470,275.468962859416,9.463005000000,75.386949415091
6.5060,2609.273924063682,275.658377633046,9.465607200000,75.437560873447
6.5070,2611.785786919625,275.847899665217,9.468209800000,75.488200545562
6.5080,2614.299762959204,276.037529002706,9.470812800000,75.538868443610
6.5090,2616.815853691197,276.227265692306,9.473416200000,75.589564579769
6.5100,2619.334060625264,276.417109780822,9.476020000000,75.640288966221
6.5110,2621.854385271940,276.607061315074,9.478624200000,75.691041615151
6.5120,2624.376829142638,276.797120341895,9.481228800000,75.741822538748
6.5130,2626.901393749648,276.987286908133,9.483833800000,75.792631749203
6.5140,2629.428080606147,277.177561060650,9.486439200000,75.843469258714
6.5150,2631.956891226178,277.367942846322,9.489045000000,75.894335079480
6.5160,2634.487827124671,277.558432312038,9.491651200000,75.945229223704
6.5170,2637.020889817441,277.749029504701,9.494257800000,75.996151703593
6.5180,2639.556080821172,277.939734471230,9.496864800000,76.047102531357
6.5190,2642.093401653438,278.130547258556,9.499472200000,76.098081719211
6.5200,2644.632853832690,278.321467913624,9.502080000000,76.149089279372
6.5210,2647.174438878260,278.512496483394,9.504688200000,76.200125224062
6.5220,2649.718158310366,278.703633014840,9.507296800000,76.251189565505
6.5230,2652.264013650105,278.894877554950,9.509905800000,76.302282315931
6.5240,2654.812006419453,279.086230150723,9.512515200000,76.353403487572
6.5250,2657.362138141282,279.277690849178,9.515125000000,76.404553092663
6.5260,2659.914410339332,279.469259697342,9.517735200000,76.455731143444
6.5270,2662.468824538236,279.660936742260,9.520345800000,76.506937652158
6.5280,2665.025382263512,279.852722030989,9.522956800000,76.558172631052
6.5290,2667.584085041553,280.044615610600,9.525568200000,76.609436092376
6.5300,2670.144934399655,280.236617528180,9.528180000000,76.660728048385
6.5310,2672.707931865977,280.428727830828,9.530792200000,76.712048511335
6.5320,2675.273078969583,280.620946565658,9.533404800000,76.763397493489
6.5330,2677.840377240414,280.813273779797,9.536017800000,76.814775007111
6.5340,2680.409828209297,281.005709520387,9.538631200000,76.866181064469
6.5350,2682.981433407951,281.198253834584,9.541245000000,76.917615677836
6.5360,2685.555194368980,281.390906769557,9.543859200000,76.969078859487
6.5370,2688.131112625871,281.583668372491,9.546473800000,77.020570621702
6.5380,2690.709189713011,281.776538690583,9.549088800000,77.072090976765
6.5390,2693.289427165661,281.969517771045,9.551704200000,77.123639936961
6.5400,2695.871826519984,282.162605661102,9.554320000000,77.175217514581
6.5410,2698.456389313025,282.355802407996,9.556936200000,77.226823721919
6.5420,2701.043117082720,282.549108058980,9.559552800000,77.278458571273
6.5430,2703.632011367898,282.742522661321,9.562169800000,77.330122074943
6.5440,2706.223073708273,282.936046262302,9.564787200000,77.381814245235
6.5450,2708.816305644453,283.129678909219,9.567405000000,77.433535094457
6.5460,2711.411708717945,283.323420649382,9.570023200000,77.485284634921
6.5470,2714.009284471131,283.517271530115,9.572641800000,77.537062878943
6.5480,2716.609034447300,283.711231598757,9.575260800000,77.588869838843
6.5490,2719.210960190631,283.905300902660,9.577880200000,77.640705526943
6.5500,2721.815063246185,284.099479489190,9.580500000000,77.692569955570
6.5510,2724.421345159932,284.293767405728,9.583120200000,77.744463137055
6.5520,2727.029807478723,284.488164699668,9.585740800000,77.796385083731
6.5530,2729.640451750311,284.682671418418,9.588361800000,77.848335807936
6.5540,2732.253279523341,284.877287609402,9.590983200000,77.900315322011
6.5550,2734.868292347352,285.072013320056,9.593605000000,77.952323638302
6.5560,2737.485491772778,285.266848597830,9.596227200000,78.004360769156
6.5570,2740.104879350952,285.461793490190,9.598849800000,78.056426726926
6.5580,2742.726456634099,285.656848044615,9.601472800000,78.108521523968
6.5590,2745.350225175344,285.852012308596,9.604096200000,78.160645172640
6.5600,2747.976186528706,286.047286329643,9.606720000000,78.212797685307
6.5610,2750.604342249101,286.242670155275,9.609344200000,78.264979074335
6.5620,2753.234693892350,286.438163833028,9.611968800000,78.317189352095
6.5630,2755.867243015157,286.633767410450,9.614593800000,78.369428530959
6.5640,2758.501991175143,286.829480935107,9.617219200000,78.421696623307
6.5650,2761.138939930816,287.025304454574,9.619845000000,78.473993641519
6.5660,2763.778090841581,287.221238016444,9.622471200000,78.526319597981
6.5670,2766.419445467753,287.417281668323,9.625097800000,78.578674505080
6.5680,2769.063005370540,287.613435457829,9.627724800000,78.631058375210
6.5690,2771.708772112051,287.809699432597,9.630352200000,78.683471220766
6.5700,2774.356747255296,288.006073640275,9.632980000000,78.735913054148
6.5710,2777.006932364189,288.202558128525,9.635608200000,78.788383887759
6.5720,2779.659329003546,288.399152945023,9.638236800000,78.840883734006
6.5730,2782.313938739081,288.595858137459,9.640865800000,78.893412605299
6.5740,2784.970763137408,288.792673753538,9.643495200000,78.945970514053
6.5750,2787.629803766054,288.989599840978,9.646125000000,78.998557472685
6.5760,2790.291062193439,289.186636447512,9.648755200000,79.051173493617
6.5770,2792.954539988893,289.383783620886,9.651385800000,79.103818589275
6.5780,2795.620238722650,289.581041408862,9.654016800000,79.156492772086
6.5790,2798.288159965841,289.778409859214,9.656648200000,79.209196054483
6.5800,2800.958305290511,289.975889019731,9.659280000000,79.261928448903
6.5810,2803.630676269607,290.173478938218,9.661912200000,79.314689967786
6.5820,2806.305274476979,290.371179662490,9.664544800000,79.367480623573
6.5830,2808.982101487386,290.568991240379,9.667177800000,79.420300428714
6.5840,2811.661158876493,290.766913719731,9.669811200000,79.473149395658
6.5850,2814.342448220866,290.964947148406,9.672445000000,79.526027536860
6.5860,2817.025971097991,291.163091574278,9.675079200000,79.578934864777
6.5870,2819.711729086249,291.361347045234,9.677713800000,79.631871391873
6.5880,2822.399723764938,291.559713609177,9.680348800000,79.684837130611
6.5890,2825.089956714257,291.758191314022,9.682984200000,79.737832093461
6.5900,2827.782429515316,291.956780207701,9.685620000000,79.790856292896
6.5910,2830.477143750141,292.155480338158,9.688256200000,79.843909741392
6.5920,2833.174101001658,292.354291753352,9.690892800000,79.896992451429
6.5930,2835.873302853705,292.553214501255,9.693529800000,79.950104435491
6.5940,2838.574750891038,292.752248629854,9.696167200000,80.003245706065
6.5950,2841.278446699311,292.951394187151,9.698805000000,80.056416275642
6.5960,2843.984391865106,293.150651221161,9.701443200000,80.109616156717
6.5970,2846.692587975901,293.350019779914,9.704081800000,80.162845361788
6.5980,2849.403036620089,293.549499911452,9.706720800000,80.216103903357
6.5990,2852.115739386986,293.749091663834,9.709360200000,80.269391793930
6.6000,2854.830697866808,293.948795085133,9.712000000000,80.322709046016
6.6010,2857.547913650689,294.148610223433,9.714640200000,80.376055672128
6.6020,2860.267388330680,294.348537126835,9.717280800000,80.429431684783
6.6030,2862.989123499738,294.548575843454,9.719921800000,80.482837096501
6.6040,2865.713120751748,294.748726421418,9.722563200000,80.536271919806
6.6050,2868.439381681495,294.948988908871,9.725205000000,80.589736167226
6.6060,2871.167907884683,295.149363353968,9.727847200000,80.643229851292
6.6070,2873.898700957940,295.349849804882,9.730489800000,80.696752984539
6.6080,2876.631762498801,295.550448309798,9.733132800000,80.750305579507
6.6090,2879.367094105718,295.751158916915,9.735776200000,80.803887648736
6.6100,2882.104697378066,295.951981674447,9.738420000000,80.857499204774
6.6110,2884.844573916131,296.152916630621,9.741064200000,80.911140260170
6.6120,2887.586725321120,296.353963833681,9.743708800000,80.964810827477
6.6130,2890.331153195157,296.555123331882,9.746353800000,81.018510919252
6.6140,2893.077859141282,296.756395173495,9.748999200000,81.072240548057
6.6150,2895.826844763460,296.957779406804,9.751645000000,81.125999726455
6.6160,2898.578111666569,297.159276080108,9.754291200000,81.179788467015
6.6170,2901.331661456408,297.360885241721,9.756937800000,81.233606782308
6.6180,2904.087495739700,297.562606939969,9.759584800000,81.287454684910
6.6190,2906.845616124082,297.764441223195,9.762232200000,81.341332187400
6.6200,2909.606024218120,297.966388139754,9.764880000000,81.395239302360
6.6210,2912.368721631290,298.168447738015,9.767528200000,81.449176042378
6.6220,2915.133709973998,298.370620066363,9.770176800000,81.503142420043
6.6230,2917.900990857575,298.572905173197,9.772825800000,81.557138447949
6.6240,2920.670565894263,298.775303106929,9.775475200000,81.611164138694
6.6250,2923.442436697235,298.977813915984,9.778125000000,81.665219504878
6.6260,2926.216604880590,299.180437648806,9.780775200000,81.719304559107
6.6270,2928.993072059340,299.383174353849,9.783425800000,81.773419313990
6.6280,2931.771839849431,299.586024079581,9.786076800000,81.827563782138
6.6290,2934.552909867730,299.788986874488,9.788728200000,81.881737976167
6.6300,2937.336283732024,299.992062787066,9.791380000000,81.935941908697
6.6310,2940.121963061034,300.195251865829,9.794032200000,81.990175592352
6.6320,2942.909949474403,300.398554159301,9.796684800000,82.044439039757
6.6330,2945.700244592694,300.601969716025,9.799337800000,82.098732263545
6.6340,2948.492850037408,300.805498584554,9.801991200000,82.153055276348
6.6350,2951.287767430963,301.009140813458,9.804645000000,82.207408090806
6.6360,2954.084998396710,301.212896451320,9.807299200000,82.261790719560
6.6370,2956.884544558927,301.416765546738,9.809953800000,82.316203175255
6.6380,2959.686407542815,301.620748148323,9.812608800000,82.370645470540
6.6390,2962.490588974510,301.824844304701,9.815264200000,82.425117618068
6.6400,2965.297090481074,302.029054064514,9.817920000000,82.479619630496
6.6410,2968.105913690496,302.233377476415,9.820576200000,82.534151520484
6.6420,2970.917060231702,302.437814589073,9.823232800000,82.588713300696
6.6430,2973.730531734535,302.642365451171,9.825889800000,82.643304983798
6.6440,2976.546329829786,302.847030111407,9.828547200000,82.697926582463
6.6450,2979.364456149166,303.051808618492,9.831205000000,82.752578109365
6.6460,2982.184912325313,303.256701021152,9.833863200000,82.807259577183
6.6470,2985.007699991809,303.461707368128,9.836521800000,82.861970998599
6.6480,2987.832820783158,303.666827708172,9.839180800000,82.916712386299
6.6490,2990.660276334801,303.872062090055,9.841840200000,82.971483752972
6.6500,2993.490068283113,304.077410562559,9.844500000000,83.026285111313
6.6510,2996.322198265399,304.282873174481,9.847160200000,83.081116474019
6.6520,2999.156667919903,304.488449974633,9.849820800000,83.135977853789
6.6530,3001.993478885797,304.694141011841,9.852481800000,83.190869263329
6.6540,3004.832632803185,304.899946334944,9.855143200000,83.245790715346
6.6550,3007.674131313122,305.105865992797,9.857805000000,83.300742222553
6.6560,3010.517976057581,305.311900034268,9.860467200000,83.355723797665
6.6570,3013.364168679474,305.518048508241,9.863129800000,83.410735453401
6.6580,3016.212710822661,305.724311463612,9.865792800000,83.465777202485
6.6590,3019.063604131921,305.930688949293,9.868456200000,83.520849057642
6.6600,3021.916850252987,306.137181014210,9.871120000000,83.575951031604
6.6610,3024.772450832520,306.343787707303,9.873784200000,83.631083137104
6.6620,3027.630407518116,306.550509077526,9.876448800000,83.686245386879
6.6630,3030.490721958318,306.757345173847,9.879113800000,83.741437793673
6.6640,3033.353395802598,306.964296045251,9.881779200000,83.796660370229
6.6650,3036.218430701379,307.171361740733,9.884445000000,83.851913129297
6.6660,3039.085828306015,307.378542309306,9.887111200000,83.907196083628
6.6670,3041.955590268796,307.585837799995,9.889777800000,83.962509245981
6.6680,3044.827718242964,307.793248261842,9.892444800000,84.017852629113
6.6690,3047.702213882695,308.000773743899,9.895112200000,84.073226245789
6.6700,3050.579078843100,308.208414295236,9.897780000000,84.128630108777
6.6710,3053.458314780250,308.416169964937,9.900448200000,84.184064230847
6.6720,3056.339923351133,308.624040802097,9.903116800000,84.239528624775
6.6730,3059.223906213700,308.832026855830,9.905785800000,84.295023303338
6.6740,3062.110265026838,309.040128175262,9.908455200000,84.350548279319
6.6750,3064.999001450372,309.248344809532,9.911125000000,84.406103565505
6.6760,3067.890117145075,309.456676807796,9.913795200000,84.461689174683
6.6770,3070.783613772668,309.665124219222,9.916465800000,84.517305119649
6.6780,3073.679492995805,309.873687092994,9.919136800000,84.572951413198
6.6790,3076.577756478101,310.082365478311,9.921808200000,84.628628068132
6.6800,3079.478405884096,310.291159424383,9.924480000000,84.684335097255
6.6810,3082.381442879297,310.500068980437,9.927152200000,84.740072513376
6.6820,3085.286869130140,310.709094195714,9.929824800000,84.795840329305
6.6830,3088.194686304015,310.918235119470,9.932497800000,84.851638557860
6.6840,3091.104896069260,311.127491800973,9.935171200000,84.907467211858
6.6850,3094.017500095155,311.336864289507,9.937845000000,84.963326304124
6.6860,3096.932500051930,311.546352634371,9.940519200000,85.019215847483
6.6870,3099.849897610768,311.755956884876,9.943193800000,85.075135854767
6.6880,3102.769694443794,311.965677090351,9.945868800000,85.131086338809
6.6890,3105.691892224084,312.175513300135,9.948544200000,85.187067312448
6.6900,3108.616492625663,312.385465563586,9.951220000000,85.243078788525
6.6910,3111.543497323503,312.595533930071,9.953896200000,85.299120779885
6.6920,3114.472907993535,312.805718448976,9.956572800000,85.355193299377
6.6930,3117.404726312633,313.016019169700,9.959249800000,85.411296359855
6.6940,3120.338953958617,313.226436141655,9.961927200000,85.467429974174
6.6950,3123.275592610273,313.436969414269,9.964605000000,85.523594155195
6.6960,3126.214643947324,313.647619036983,9.967283200000,85.579788915781
6.6970,3129.156109650459,313.858385059255,9.969961800000,85.636014268801
6.6980,3132.099991401307,314.069267530553,9.972640800000,85.692270227126
6.6990,3135.046290882456,314.280266500363,9.975320200000,85.748556803631
6.7000,3137.995009777446,314.491382018185,9.978000000000,85.804874011194
6.7010,3140.946149770775,314.702614133531,9.980680200000,85.861221862698
6.7020,3143.899712547886,314.913962895930,9.983360800000,85.917600371030
6.7030,3146.855699795187,315.125428354925,9.986041800000,85.974009549079
6.7040,3149.814113200033,315.337010560072,9.988723200000,86.030449409739
6.7050,3152.774954450743,315.548709560942,9.991405000000,86.086919965908
6.7060,3155.738225236582,315.760525407121,9.994087200000,86.143421230486
6.7070,3158.703927247774,315.972458148209,9.996769800000,86.199953216379
6.7080,3161.672062175508,316.184507833820,9.999452800000,86.256515936495
6.7090,3164.642631711920,316.396674513582,10.002136200000,86.313109403746
6.7100,3167.615637550105,316.608958237140,10.004820000000,86.369733631049
6.7110,3170.591081384125,316.821359054151,10.007504200000,86.426388631323
6.7120,3173.568964908983,317.033877014286,10.010188800000,86.483074417492
6.7130,3176.549289820662,317.246512167232,10.012873800000,86.539791002483
6.7140,3179.532057816089,317.459264562691,10.015559200000,86.596538399227
6.7150,3182.517270593154,317.672134250376,10.018245000000,86.653316620659
6.7160,3185.504929850710,317.885121280017,10.020931200000,86.710125679717
6.7170,3188.495037288564,318.098225701360,10.023617800000,86.766965589343
6.7180,3191.487594607493,318.311447564161,10.026304800000,86.823836362483
6.7190,3194.482603509229,318.524786918194,10.028992200000,86.880738012087
6.7200,3197.480065696466,318.738243813246,10.031680000000,86.937670551108
6.7210,3200.479982872865,318.951818299120,10.034368200000,86.994633992504
6.7220,3203.482356743043,319.165510425630,10.037056800000,87.051628349235
6.7230,3206.487189012581,319.379320242608,10.039745800000,87.108653634265
6.7240,3209.494481388027,319.593247799899,10.042435200000,87.165709860563
6.7250,3212.504235576890,319.807293147362,10.045125000000,87.222797041102
6.7260,3215.516453287642,320.021456334870,10.047815200000,87.279915188856
6.7270,3218.531136229726,320.235737412313,10.050505800000,87.337064316806
6.7280,3221.548286113540,320.450136429592,10.053196800000,87.394244437934
6.7290,3224.567904650459,320.664653436626,10.055888200000,87.451455565227
6.7300,3227.589993552812,320.879288483346,10.058580000000,87.508697711677
6.7310,3230.614554533900,321.094041619697,10.061272200000,87.565970890278
6.7320,3233.641589307994,321.308912895641,10.063964800000,87.623275114028
6.7330,3236.671099590326,321.523902361152,10.066657800000,87.680610395928
6.7340,3239.703087097095,321.739010066219,10.069351200000,87.737976748985
6.7350,3242.737553545477,321.954236060847,10.072045000000,87.795374186208
6.7360,3245.774500653602,322.169580395054,10.074739200000,87.852802720611
6.7370,3248.813930140588,322.385043118873,10.077433800000,87.910262365209
6.7380,3251.855843726503,322.600624282351,10.080128800000,87.967753133024
6.7390,3254.900243132391,322.816323935549,10.082824200000,88.025275037080
6.7400,3257.947130080274,323.032142128544,10.085520000000,88.082828090406
6.7410,3260.996506293132,323.248078911427,10.088216200000,88.140412306033
6.7420,3264.048373494925,323.464134334302,10.090912800000,88.198027696996
6.7430,3267.102733410581,323.680308447289,10.093609800000,88.255674276336
6.7440,3270.159587765995,323.896601300523,10.096307200000,88.313352057095
6.7450,3273.218938288043,324.113012944151,10.099005000000,88.371061052320
6.7460,3276.280786704569,324.329543428337,10.101703200000,88.428801275063
6.7470,3279.345134744387,324.546192803258,10.104401800000,88.486572738376
6.7480,3282.411984137289,324.762961119106,10.107100800000,88.544375455318
6.7490,3285.481336614040,324.979848426089,10.109800200000,88.602209438952
6.7500,3288.553193906374,325.196854774425,10.112500000000,88.660074702343
